Condor,,2026-06-13T11:52:03,Batt % (Start),93.86328,Batt % (End),87.35156,MCU Temp (Start),28,MCU Temp (End),38,,,,,,,,,
time (ms), acc_x (m/s^2), acc_y (m/s^2), acc_z (m/s^2), gyro_x (dps), gyro_y (dps), gyro_z (dps), mag_x (μT), mag_y (μT), mag_z (μT), baro_alt (m), gps_alt (m), temp (c), lat (ddmm.mmmm), lon(ddmm.mmmm), est_yaw (deg), est_pitch (deg), est_roll(deg), est_alt (m), est_speed(m/s)
77547,-6.523349,0.92260816,-0.6840435,151.31794,53.128496,73.36,23.10553,5.7470592,2.1273594,95.76593,518.8,31.6456,2827.6,8031.8,-176.68298,2.430176,293.48936,4.080186,-63.811824
77569,-7.0038744,1.4031341,-2.1256212,131.57796,59.568496,72.1,23.110804,6.0876164,2.709982,95.61276,518.3,31.6557,2827.6,8031.8,-175.46454,4.5242684,290.49844,3.9552956,-63.775156
77592,-7.0038744,1.8836598,-1.6450952,119.957952,59.568496,70.42,23.11256,6.389137,3.2831566,95.53882,518.3,31.653152,2827.6,8031.8,-174.31086,6.171736,287.95812,3.83192,-63.73826
77614,-7.9649268,2.3641856,-3.0866728,107.497952,57.888496,67.9,23.036976,6.9437184,4.4735956,95.509768,518.3,31.651382,2827.6,8031.8,-173.24138,8.261462,285.64576,3.710435,-63.722304
77636,-7.9649268,2.8447116,-3.0866728,93.637952,53.548496,64.96,22.9737,7.198127,4.961739,95.47015,518.3,31.648498,2827.6,8031.8,-172.24008,10.230435,283.65186,3.59044232,-63.705992
77658,-8.445452,2.8447116,-3.0866728,79.91795,47.388496,61.46,22.922724,7.41619,5.462479,95.42789,518.3,31.643722,2827.6,8031.8,-171.52308,11.846535,281.98724,3.4717746,-63.70002
77680,-7.9649268,3.8057636,-3.5671988,53.457948,28.908494,51.1,22.899872,7.59118,5.771112,95.40411,517.7,31.653016,2827.6,8031.8,-170.85906,13.626226,280.8838,3.3546794,-63.682944
77703,-7.0038744,4.286289,-4.0477248,39.03795,13.088495,43.54,22.864718,7.74463264,6.0293556,95.38037,517.7,31.642486,2827.6,8031.8,-170.098832,15.157505,280.1407,3.2394952,-63.644108
77725,-6.042823,3.8057636,-4.0477248,26.017948,-5.531505,35.4200032,22.845382,7.875201,5.978966,95.38037,517.7,31.6279,2827.6,8031.8,-169.621552,16.365384,279.7069,3.1270036,-63.583412
77747,-6.523349,3.8057636,-4.5282508,12.437947,-23.451506,26.880002,22.78562,8.035384,5.3742984,95.20871,517.7,31.64618,2827.6,8031.8,-169.70984,17.14748,279.695,3.0148992,-63.53366
77769,-6.523349,3.8057636,-4.0477248,-2.8220524,-40.251508,15.96,22.771556,8.060959,4.848364,95.07666,517.7,31.634308,2827.6,8031.8,-170.3433,17.530068,280.09596,2.9036066,-63.484
77792,-8.445452,3.8057636,-3.5671988,-35.162052,-68.95151,-3.92,22.7698,8.058268,4.1681128,95.07666,517.2,31.63536,2827.6,8031.8,-172.15052,16.22892,281.47296,2.7944874,-63.476568
77814,-8.925978,3.3252376,-1.6450952,-52.80205,-80.99151,-10.22,22.797924,7.98557936,3.3713372,95.02118,517.2,31.638732,2827.6,8031.8,-173.555716,14.006235,282.94044,2.6861628,-63.479572
77836,-8.925978,1.8836598,-2.6061468,-72.542048,-87.151508,-14.84,22.804954,7.904815,2.4139466,94.60919,517.2,31.62796,2827.6,8031.8,-175.4512,12.126977,284.96014,2.573534,-63.48392
77858,-9.406504,0.92260816,-1.6450952,-94.10205,-86.73151,-18.48,22.8119852,7.794437,1.5132438,94.30286,517.2,31.627762,2827.6,8031.8,-177.370016,10.001765,287.33792,2.4579896,-63.4998
77880,-9.406504,-0.038443564,-2.1256212,-115.10205,-82.81151,-20.58,22.699492,7.48484,-0.34484952,93.96481,517.2,31.629974,2827.6,8031.8,-179.41424,8.0526492,290.11576,2.338992,-63.516664
77903,-7.4844003,0.4420823,-1.6450952,-168.44204,-71.331508,-13.72,22.643244,7.324657,-1.1857156,93.78787,516.6,31.616456,2827.6,8031.8,178.84424,6.2604276,294.03394,2.2192846,-63.49107
77925,-7.4844003,1.4031341,-1.1645694,-196.162052,-67.551508,-8.96,22.565902,7.111978,-2.0706718,93.72449,516.6,31.643676,2827.6,8031.8,177.9451,4.3943688,298.08456,2.1009236,-63.46523
77947,-8.445452,0.92260816,0.27700818,-213.522052,-67.27151,-5.88,22.518442,6.8575692,-2.8926418,93.492092,516.6,31.635224,2827.6,8031.8,177.17272,1.91226968,302.70588,1.9813034,-63.461248
77969,-8.925978,0.92260816,0.27700818,-229.62206,-66.291504,3.92,22.43407,6.6314296,-3.6421776,93.381168,516.6,31.642136,2827.6,8031.8,176.90116,-0.4724274,307.59624,1.86177484,-63.467904
77992,-9.406504,0.92260816,1.2380599,-245.302052,-63.071508,12.74,22.339154,6.3474084,-4.4200572,93.32834,516.6,31.640168,2827.6,8031.8,177.1155,-3.012288,312.9295,1.7429144,-63.484948
78014,-8.925978,1.8836598,0.757534,-272.60204,-59.711504,31.22,22.207324,6.08627,-5.0499196,93.26761,515.5,31.651718,2827.6,8031.8,178.46262,-5.317905,319.16174,1.6246088,-63.49105
78036,-8.925978,1.4031341,0.757534,-277.36206,-60.271508,37.52,21.954208,5.5559172,-6.1962684,93.10123,515.5,31.661332,2827.6,8031.8,179.79574,-7.1871816,324.9193,1.5054985,-63.497368
78058,-8.925978,0.92260816,0.757534,-277.78208,-62.931508,41.72,21.83644,5.2584352,-6.7285027,93.10651,515.5,31.663024,2827.6,8031.8,-178.73288,-8.969514,331.08164,1.3879857,-63.503136
78080,-8.925978,1.8836598,0.757534,-278.06208,-66.99151,45.78,21.715154,4.9246088,-7.21349568,93.08011,515.5,31.653306,2827.6,8031.8,-176.6933,-10.611608,337.391016,1.2716181,-63.5085
78103,-9.88703,1.8836598,2.6796374,-279.74208,-77.91151,44.66,21.553442,4.6284724,-7.6543992,93.00351,515.5,31.640946,2827.6,8031.8,-174.65132,-12.704805,343.7761,1.1554542,-63.535044
78125,-10.367556,1.4031341,3.1601634,-280.72208,-80.4315,41.72,21.412822,4.2367652,-8.0827052,92.89786,515,31.645752,2827.6,8031.8,-172.554932,-14.666202,350.58296,1.0387381,-63.57222
78147,-10.367556,2.8447116,4.121215,-281.00208,-80.7115,35.56,21.24408,3.83698168,-8.378741,92.813352,515,31.639404,2827.6,8031.8,-170.27742,-16.401822,356.97856,0.9216572,-63.60925
78169,-10.367556,3.3252376,4.121215,-282.12208,-80.85151,23.8,20.841556,2.869155,-8.681075,92.940132,515,31.63916,2827.6,8031.8,-167.874332,-17.866506,3.8123436,0.8071681,-63.645196
78192,-10.848082,3.3252376,5.5627924,-283.24208,-79.31151,7.14,20.6359,2.2863054,-8.561401,92.92691,515,31.627808,2827.6,8031.8,-165.79222,-19.15972,10.687799,0.6931877,-63.69137
78214,-9.406504,2.3641856,5.5627924,-284.78208,-70.91151,-31.5,20.461886,1.6132686,-8.274814,92.95334,515,31.619248,2827.6,8031.8,-164.59144,-20.100836,17.583516,0.58050616,-63.704884
78236,-9.406504,1.4031341,5.5627924,-284.78208,-61.951504,-50.68,20.228106,0.924079264,-7.843358,92.808072,514.4,31.627228,2827.6,8031.8,-163.94145,-20.634138,24.569282,0.467073736,-63.718544
78258,-8.925978,0.4420823,5.5627924,-283.80206,-50.611504,-67.76,19.987294,0.19181544,-7.0749268,92.64697,514.4,31.625732,2827.6,8031.8,-163.85489,-20.811486,30.843402,0.35279376,-63.721736
78280,-8.445452,-0.5189694,5.082267,-282.40208,-36.471504,-82.32,19.714844,-0.5269877,-6.035654,92.61792,514.4,31.641282,2827.6,8031.8,-164.31062,-20.587328,37.20019,0.23975014,-63.71388
78303,-7.9649268,-0.99949528,5.082267,-280.72208,-21.351506,-92.4,19.126,-1.8367168,-3.2359168,92.43042,514.4,31.631362,2827.6,8031.8,-165.11932,-20.085474,43.295048,0.12595666,-63.695668
78325,-8.445452,-0.99949528,5.5627924,-277.36206,12.248495,-97.3,18.82191,-2.4155284,-1.5037958,92.3564736,514.4,31.635026,2827.6,8031.8,-166.13326,-19.022702,49.173456,0.013001323,-63.68796
78347,-7.4844003,-1.4800211,4.121215,-276.52206,31.008496,-92.12,18.598676,-2.9041528,0.467672616,92.2482,513.8,31.62358,2827.6,8031.8,-167.3779,-17.3822252,55.106076,-0.099485868,-63.658876
78369,-7.0038744,-1.960547,3.640689,-276.10204,47.108492,-80.5,18.350834,-3.2379792,2.5682628,92.22443,513.8,31.62796,2827.6,8031.8,-168.56098,-15.69269,60.20582,-0.2099806,-63.618724
78392,-6.523349,-3.4021246,3.1601634,-275.68208,59.008496,-65.24,18.138148,-3.47085,4.8767076,92.09766,513.8,31.625396,2827.6,8031.8,-170.01778,-13.599878,65.49136,-0.31970572,-63.5679736
78414,-6.042823,-3.4021246,1.71858576,-274.84208,66.848492,-47.88,17.960616,-3.5314228,7.1316136,91.6091,513.8,31.617416,2827.6,8031.8,-171.27198,-10.98968,70.544308,-0.43348872,-63.50822
78436,-6.042823,-2.441073,1.2380599,-271.90208,71.04849,-12.6,17.7092592,-3.219134,11.682367,91.297452,513.8,31.624054,2827.6,8031.8,-171.700984,-8.106434,75.243452,-0.54872392,-63.44935
78458,-5.562297,-2.441073,1.2380599,-269.94208,66.00849,5.7400004,17.6618,-2.8745394,13.811302,91.08618,513.2,31.62468,2827.6,8031.8,-171.93362,-5.410289,80.27281,-0.6638925,-63.38023
78480,-6.042823,-2.441073,0.757534,-267.84208,57.468496,22.68,17.656526,-2.4249508,15.763875,90.917176,513.2,31.630264,2827.6,8031.8,-171.90548,-2.9450636,84.85849,-0.7784147,-63.322032
78503,-6.042823,-1.960547,0.27700818,-265.04204,43.748492,36.26,17.740898,-1.878445,17.448756,90.719084,513.2,31.609772,2827.6,8031.8,-171.64272,-0.45674512,89.61184,-0.8928281,-63.26421
78525,-6.523349,-3.4021246,0.757534,-261.26204,24.568494,45.78,17.860424,-1.2430986,18.94153,90.552708,513.2,31.630066,2827.6,8031.8,-171.55548,1.2175715,94.61613,-1.0068168,-63.217296
78547,-7.0038744,-2.441073,0.27700818,-252.86204,-13.791505,55.72,18.001044,-0.5498709,20.113072,90.50519,513.2,31.633148,2827.6,8031.8,-171.22624,2.305751,99.501176,-1.1189666,-63.18077
78569,-7.4844003,-2.441073,0.27700818,-247.822052,-32.831504,55.86,18.405324,0.92542536,21.649936,90.63721,512.6,31.61592,2827.6,8031.8,-170.95476,2.9838972,104.5017,-1.2270254,-63.153856
78592,-7.0038744,-2.9215986,-0.20351768,-242.78204,-48.931508,53.34,18.656682,1.6630734,21.99006,90.61081,512.6,31.625976,2827.6,8031.8,-170.865184,3.3472102,109.284648,-1.3332376,-63.1159
78614,-7.9649268,-2.9215986,-0.20351768,-237.322052,-61.951504,49.84,18.995926,2.372454,22.156974,90.62402,512.6,31.6358484,2827.6,8031.8,-170.836352,3.4627076,114.0766,-1.4371858,-63.098776
78636,-8.925978,-2.9215986,-0.6840435,-231.44204,-71.8915,45.78,19.270134,3.072412,22.078242,90.51047,512.6,31.616456,2827.6,8031.8,-170.83564,3.4815406,118.797168,-1.5411266,-63.1030536
78658,-8.925978,-3.4021246,-0.6840435,-218.70206,-80.85151,38.5,19.57774,3.775062,21.86409,90.49725,512.6,31.62857,2827.6,8031.8,-171.03328,3.2126204,123.39509,-1.643895,-63.10693
78680,-9.88703,-2.441073,0.27700818,-212.12206,-80.011508,36.26,19.843158,4.396948,21.457828,90.36255,512,31.608094,2827.6,8031.8,-171.16386,2.859629,127.9127,-1.747428,-63.1323
78703,-9.406504,-3.4021246,-0.20351768,-205.40206,-76.791508,35,20.282594,5.625913,20.424854,90.16977,512,31.620072,2827.6,8031.8,-171.41292,2.6019742,131.93382,-1.8526456,-63.14739
78725,-10.367556,-3.4021246,-0.20351768,-198.40206,-72.73151,34.02,20.4654,6.1643424,19.794992,90.06149,512,31.621216,2827.6,8031.8,-171.66024,2.4240102,136.02339,-1.9584705,-63.18384
78747,-9.88703,-2.9215986,0.27700818,-183.84206,-60.691504,33.46,20.6657808,6.6610436,19.149384,89.74457,512,31.623474,2827.6,8031.8,-171.91252,2.415927,139.73182,-2.067923,-63.210544
78769,-9.88703,-3.8826504,0.27700818,-176.00204,-53.271508,34.72,20.76773,7.164475,18.585658,89.528016,512,31.632766,2827.6,8031.8,-172.21628,2.4579038,143.29136,-2.1794556,-63.23772
78792,-9.406504,-2.9215986,0.27700818,-167.74205,-45.571508,36.82,20.874954,7.620794,17.921152,89.23224,511.4,31.622956,2827.6,8031.8,-172.466,2.7238896,146.84839,-2.2940378,-63.255028
78814,-8.925978,-2.441073,0.27700818,-159.76206,-37.171504,38.5,20.925928,8.062305,17.266094,89.020968,511.4,31.623428,2827.6,8031.8,-172.6659,3.1309672,149.77826,-2.410232,-63.26208
78836,-9.406504,-2.441073,-0.20351768,-151.64204,-28.771506,40.6,20.889016,8.892833,16.170136,89.04736,511.4,31.62262,2827.6,8031.8,-172.8664,3.810488,152.71982,-2.5247078,-63.279184
78858,-9.406504,-2.441073,-1.1645694,-133.72204,-14.491506,48.16,20.86265,9.279156,15.681993,89.153016,511.4,31.62642,2827.6,8031.8,-172.869884,4.871419,155.27778,-2.636486,-63.29531
78880,-8.925978,-1.4800211,-1.1645694,-122.80205,-8.751505,53.06,20.820464,9.64798,15.200148,88.949648,511.4,31.632476,2827.6,8031.8,-172.7296,6.140186,157.59344,-2.7497788,-63.301164
78903,-9.406504,-1.4800211,-2.1256212,-111.46205,-4.411505,57.96,20.716756,10.046417,14.806484,88.73575,510.8,31.623474,2827.6,8031.8,-172.46368,7.591028,159.76744,-2.864721,-63.31814
78925,-8.925978,-1.4800211,-2.1256212,-99.14205,-1.8915052,62.16,20.616564,10.389666,14.428567,88.62219,510.8,31.626892,2827.6,8031.8,-172.22196,8.919103,161.53298,-2.9798988,-63.324424
78947,-9.406504,-0.99949528,-2.6061468,-86.40205,-0.0715051,64.4,20.481218,10.722146,14.082143,88.55881,510.8,31.626754,2827.6,8031.8,-171.858684,10.383816,163.09793,-3.0946084,-63.341164
78969,-7.9649268,-0.99949528,-3.0866728,-59.942056,-0.49150512,62.58,20.147248,11.326533,13.379847,88.57727,510.8,31.619004,2827.6,8031.8,-171.4726,11.76276,164.12523,-3.2074752,-63.32528
78992,-9.406504,-0.5189694,-3.0866728,-43.842052,-2.311505,57.68,20.02948,11.544597,13.231829,88.48749,510.8,31.611358,2827.6,8031.8,-171.154068,13.0829112,164.76837,-3.320023,-63.341328
79014,-8.445452,-0.038443564,-3.5671988,-25.222054,-6.3715052,50.68,19.9662,11.683242,13.077513,88.387144,509.5,31.602692,2827.6,8031.8,-170.78586,14.34564,165.01524,-3.432518,-63.335964
79036,-7.9649268,0.4420823,-4.5282508,-6.3220524,-10.711505,41.3,19.885344,11.794967,12.998779,88.25244,509.5,31.608474,2827.6,8031.8,-170.397632,15.404009,164.87098,-3.5450884,-63.320024
79058,-8.445452,0.4420823,-4.0477248,13.137947,-15.051505,30.66,19.8554632,11.860924,12.995631,88.21283,509.5,31.600296,2827.6,8031.8,-170.21904,16.325412,164.26529,-3.6564084,-63.314436
79080,-7.9649268,0.4420823,-4.0477248,54.297948,-24.431506,8.12,19.848432,11.835349,13.005078,88.0491,509.5,31.628296,2827.6,8031.8,-170.28208,16.89307,162.76368,-3.76822,-63.29841
79103,-8.445452,-0.038443564,-4.0477248,74.87795,-28.631506,-2.1,19.92753,11.60517,13.345204,87.85101,509.5,31.6268,2827.6,8031.8,-170.56798,17.240122,160.87735,-3.8810014,-63.293436
79125,-8.445452,-0.038443564,-4.0477248,92.37795,-31.851506,-11.9,20.040026,11.435565,13.603448,87.68994,508.6,31.6165,2827.6,8031.8,-170.95426,17.493652,158.4629,-3.9943484,-63.28868
79147,-8.925978,-0.038443564,-3.5671988,107.777952,-36.751508,-22.68,20.17713,11.151544,13.86799,87.581632,508.6,31.623474,2827.6,8031.8,-171.49391,17.55096,155.90894,-4.1076376,-63.29458
79169,-10.367556,-0.5189694,-2.6061468,121.637952,-41.091508,-32.76,20.351146,10.841947,14.129383,87.47336,508.6,31.603516,2827.6,8031.8,-172.4709,17.252584,152.92686,-4.2213372,-63.33249
79192,-10.848082,-0.5189694,-2.6061468,156.07796,-50.611504,-47.04,20.553288,10.455624,14.403372,87.18814,508.6,31.619492,2827.6,8031.8,-173.50868,16.72391,149.09683,-4.338378,-63.381832
79214,-9.88703,-0.99949528,-3.5671988,175.537952,-56.491504,-52.08,20.755426,10.022188,14.614377,87.11157,508.6,31.621124,2827.6,8031.8,-174.39596,16.279868,144.97487,-4.4557012,-63.409632
79236,-9.88703,-0.5189694,-2.1256212,197.37794,-63.351504,-54.46,21.17201,9.028786,14.948203,86.91876,507.8,31.612274,2827.6,8031.8,-175.242,15.512035,140.03068,-4.5746876,-63.437768
79258,-9.88703,-1.960547,-1.1645694,220.757952,-69.371508,-54.32,21.379426,8.449975,15.064727,86.82898,507.8,31.62146,2827.6,8031.8,-176.39648,14.298998,135.1231,-4.6938824,-63.465768
79280,-9.88703,-1.4800211,-0.6840435,245.257952,-73.99151,-47.04,21.629026,7.846934,14.989144,86.67844,507.8,31.619584,2827.6,8031.8,-177.22666,12.9040168,129.28954,-4.814129,-63.493904
79303,-9.406504,-1.4800211,-0.6840435,299.85794,-77.49151,-39.9,21.78019,7.2290868,14.900964,86.67053,507.8,31.609054,2827.6,8031.8,-177.607332,11.54618,122.270136,-4.9333068,-63.510864
79325,-9.406504,-1.960547,0.27700818,332.19794,-77.35151,-31.08,21.9753,6.5910472,14.68681,86.61505,507.8,31.61699,2827.6,8031.8,-178.04938,9.690256,114.47741,-5.051967,-63.527544
79347,-8.925978,-1.960547,0.757534,365.09792,-75.1115,-21.14,22.126466,5.9732,14.32464,86.49359,507.1,31.610534,2827.6,8031.8,-178.36552,7.5538624,105.48567,-5.170915,-63.53355
79369,-7.9649268,-1.960547,0.757534,398.417952,-71.8915,-11.4800008,22.31806,4.7940396,13.156246,86.39322,507.1,31.616882,2827.6,8031.8,-178.56296,5.709837,96.83763,-5.289501,-63.518124
79392,-7.0038744,-0.99949528,1.71858576,462.81792,-60.5515068,8.26,22.428796,4.259649,12.353171,86.34039,507.1,31.603942,2827.6,8031.8,-177.88904,3.0924948,86.08334,-5.4065976,-63.48105
79414,-7.0038744,-1.4800211,2.1991114,497.53792,-54.951504,18.34,22.54481,3.7589092,11.329645,86.26117,507.1,31.621598,2827.6,8031.8,-177.76374,0.45729436,74.99966,-5.522353,-63.44381
79436,-7.0038744,-0.99949528,1.71858576,519.938,-43.471504,28.14,22.585238,3.40489232,10.202192,86.03668,507.1,31.609864,2827.6,8031.8,-177.60996,-1.6176698,63.45735,-5.6388108,-63.407056
79458,-7.0038744,-0.5189694,2.1991114,529.738,-28.911504,36.96,22.659062,3.1370234,9.15977,85.76996,506.3,31.61972,2827.6,8031.8,-177.44788,-3.7115308,51.111596,-5.7565592,-63.370968
79480,-7.4844003,0.4420823,2.6796374,536.03796,-17.991504,42.28,22.713552,2.9822252,8.048063,85.431912,506.3,31.623428,2827.6,8031.8,-177.22174,-5.4778136,39.789092,-5.876709,-63.34654
79503,-8.925978,0.92260816,1.2380599,545.698,6.508495,40.6,22.77683,2.9512656,5.9632196,85.173096,506.3,31.592742,2827.6,8031.8,-177.31308,-6.028311,27.83535,-5.9986096,-63.35475
79525,-8.925978,2.3641856,1.2380599,549.758,15.048495,32.48,22.796168,2.980879,5.0782632,85.13876,506.3,31.610108,2827.6,8031.8,-177.285832,-6.409788,15.91027,-6.1194676,-63.36258
79547,-8.925978,2.3641856,1.2380599,552.558,21.208494,19.74,22.845382,3.0078006,4.199606,85.06482,506.3,31.609238,2827.6,8031.8,-177.73774,-6.634803,3.74125632,-6.239843,-63.370196
79569,-8.925978,1.8836598,0.757534,554.238,25.128494,5.04,22.829564,3.0966416,3.44692068,84.924868,505.7,31.609864,2827.6,8031.8,-178.81046,-6.4173824,351.2183,-6.360658,-63.377904
79592,-8.925978,1.4031341,0.757534,556.198,23.728494,-8.4,22.843626,3.162599,2.5871586,84.72943,505.7,31.599762,2827.6,8031.8,179.7762,-5.9788364,339.37592,-6.4826836,-63.385936
79614,-9.406504,1.8836598,0.757534,558.57792,12.248495,-27.58,22.843626,3.260862,1.7840844,84.59738,505.7,31.603942,2827.6,8031.8,178.2383,-5.453796,327.4037,-6.6051424,-63.404692
79636,-9.406504,1.4031341,0.757534,559.27796,5.1084948,-29.960002,22.75398,3.64449332,0.058262248,84.46005,505.7,31.599228,2827.6,8031.8,176.700532,-4.796553,315.31648,-6.728219,-63.423516
79658,-8.925978,2.8447116,0.757534,560.53796,-2.1715052,-28.28,22.738162,3.94197532,-0.694423,84.37027,505.7,31.61583,2827.6,8031.8,175.97446,-4.0985456,303.0718,-6.8511267,-63.431508
79680,-9.88703,1.4031341,0.27700818,560.678,-7.9115048,-26.32,22.738162,4.2973384,-1.384122,84.185392,505.2,31.613708,2827.6,8031.8,174.88968,-3.1650366,290.21416,-6.975309,-63.46113
79703,-9.406504,1.4031341,0.27700818,560.53796,-12.251505,-22.54,22.699492,4.7482732,-1.910057,84.03223,505.2,31.618912,2827.6,8031.8,174.24132,-2.318542,278.67256,-7.1004252,-63.480196
79725,-8.925978,1.8836598,0.27700818,559.27796,-10.851505,-7.56,22.710036,5.262473,-2.2690782,83.92923,505.2,31.609818,2827.6,8031.8,174.27248,-1.3918884,266.4669,-7.2255362,-63.488488
79747,-9.406504,1.8836598,-0.20351768,557.59796,-5.8115052,-2.52,22.694218,5.806287,-2.2722276,83.88696,505.2,31.599854,2827.6,8031.8,174.545532,-0.22568646,254.24524,-7.3497884,-63.50709
79769,-8.445452,2.3641856,0.27700818,555.77796,1.1884949,0.7,22.66082,6.8764152,-1.6014244,83.75757,505.2,31.610444,2827.6,8031.8,175.30152,0.8079952,242.1711,-7.474287,-63.50436
79792,-8.445452,2.8447116,-0.20351768,552.83796,8.748495,1.6800001,22.688944,7.335426,-0.77315576,83.62552,504.8,31.590378,2827.6,8031.8,176.55202,2.1744644,229.31336,-7.5988317,-63.50166
79814,-7.9649268,1.8836598,-1.6450952,550.178,14.628495,-0.28,22.708278,7.688097,0.225175716,83.612308,504.8,31.609528,2827.6,8031.8,177.426968,3.96553368,217.78984,-7.72164536,-63.487792
79836,-8.925978,1.8836598,-2.1256212,543.03796,19.388494,-10.08,22.732888,7.927698,1.3683754,83.56741,504.8,31.600876,2827.6,8031.8,178.38352,5.8504016,205.73238,-7.8433024,-63.494936
79858,-10.367556,-0.038443564,-1.6450952,539.258,17.008496,-13.58,22.780348,8.047499,2.5525162,83.469692,504.8,31.604722,2827.6,8031.8,178.8796,7.174142,193.83968,-7.965132,-63.53401
79880,-11.809133,-0.5189694,-1.1645694,535.33796,15.328495,-12.6,22.77683,8.083843,3.787046,83.27954,504.8,31.604904,2827.6,8031.8,179.542452,8.174952,181.77568,-8.089123,-63.60542
79903,-11.328608,-0.99949528,-0.6840435,530.438,17.008496,-6.02,22.757496,7.966734,6.2592552,83.13693,504.5,31.60588,2827.6,8031.8,-179.56804,9.070983,169.467852,-8.214821,-63.666216
79925,-10.367556,-0.99949528,-1.1645694,525.118,21.488494,2.52,22.73992,7.8294344,7.48433736,83.04715,504.5,31.597306,2827.6,8031.8,-178.36824,9.965196,158.18297,-8.341116,-63.705496
79947,-10.367556,-0.99949528,-1.6450952,514.198,33.388496,13.16,22.722342,7.5777187,8.687373,82.76984,504.5,31.610488,2827.6,8031.8,-176.664368,11.021486,146.48918,-8.47038,-63.745444
79969,-8.925978,-0.99949528,-1.6450952,509.71792,35.628496,11.9,22.666092,7.249277,9.805379,82.780424,504.5,31.596054,2827.6,8031.8,-174.8927,11.799521,134.96824,-8.598215,-63.752736
79992,-8.445452,-0.99949528,-0.20351768,505.09792,33.388496,9.38,22.62918,6.831995,10.7312768,82.74609,504.5,31.609284,2827.6,8031.8,-173.29946,11.550468,123.305624,-8.724789,-63.748936
80014,-7.0038744,-1.4800211,0.27700818,500.47792,29.3284936,7.98,22.5993,6.3393316,11.430423,82.69061,503.5,31.616364,2827.6,8031.8,-172.159152,10.634828,111.548488,-8.849936,-63.712788
80036,-8.445452,-0.99949528,0.757534,489.83796,27.648494,6.16,22.541294,5.8587836,12.028792,82.64044,503.5,31.608032,2827.6,8031.8,-171.14996,9.339606,101.08084,-8.973596,-63.708348
80058,-9.406504,-0.038443564,0.757534,483.39796,30.028496,3.92,22.441102,4.7738484,12.49489,82.5401,503.5,31.601502,2827.6,8031.8,-169.92722,7.83244036,90.07365,-9.097067,-63.72516
80080,-10.367556,0.4420823,1.71858576,475.97794,33.9484936,-1.6800001,22.409464,4.172154,12.564175,82.4635,503.5,31.61583,2827.6,8031.8,-168.99398,5.852416,79.25142,-9.220487,-63.76312
80103,-9.88703,0.4420823,1.71858576,466.31792,41.228496,-11.4800008,22.30927,3.6027648,12.372067,82.276,503.5,31.608764,2827.6,8031.8,-168.69882,4.009754,68.85108,-9.345515,-63.790672
80125,-8.925978,0.4420823,1.71858576,453.857952,46.968496,-25.34,22.238962,2.9647262,12.098077,82.00397,503,31.607696,2827.6,8031.8,-169.067868,2.2330542,58.176704,-9.472965,-63.797524
80147,-8.445452,-0.038443564,1.2380599,426.83796,47.108492,-52.9200032,22.122952,2.3293798,11.603635,81.853452,503,31.610108,2827.6,8031.8,-170.446284,1.0911316,49.070472,-9.600771,-63.793796
80169,-7.4844003,-0.038443564,1.2380599,414.517936,43.608492,-62.3,21.971784,1.710186,10.951728,81.63687,503,31.610244,2827.6,8031.8,-172.20842,0.07992198,39.850216,-9.7295,-63.769104
80192,-7.4844003,-0.038443564,1.2380599,403.31792,37.588492,-68.32,21.644844,0.5996756,8.93617,81.62631,503,31.613906,2827.6,8031.8,-174.16392,-0.6889551,30.870946,-9.856038,-63.743896
80214,-7.4844003,-0.5189694,1.2380599,391.83796,31.008496,-71.4,21.525318,0.13931857,7.7362816,81.59198,503,31.617126,2827.6,8031.8,-176.38704,-1.2086468,22.228392,-9.980737,-63.718284
80236,-8.925978,-0.038443564,0.757534,379.65792,24.288494,-71.96,21.331966,-0.23219762,6.3064948,81.467864,502.6,31.61496,2827.6,8031.8,-178.4125,-1.2609728,13.563818,-10.105218,-63.724704
80258,-8.925978,0.4420823,1.2380599,346.75792,8.468495,-71.12,21.166738,-0.5135269,4.838916,81.42032,502.6,31.602066,2827.6,8031.8,-179.996116,-1.540032,6.275465,-10.2287656,-63.73078
80280,-9.88703,-0.5189694,0.757534,324.21792,0.4884949,-68.04,21.015574,-0.71543792,3.3177988,81.38336,502.6,31.60434,2827.6,8031.8,178.18382,-1.5768266,359.134216,-10.351472,-63.757836
80303,-9.88703,-0.038443564,1.2380599,302.65792,-8.471505,-61.46,20.820464,-0.80831692,1.809279,81.33316,502.6,31.603852,2827.6,8031.8,176.80376,-1.79467568,352.5282,-10.473759,-63.784564
80325,-7.9649268,-0.038443564,2.1991114,279.41794,-14.631505,-54.04,20.518132,-0.8002405,-1.009354,81.17737,502.6,31.613662,2827.6,8031.8,175.61775,-2.5468224,346.35696,-10.596631,-63.76873
80347,-7.4844003,-0.038443564,2.6796374,247.21796,-16.591506,-49.28,20.428486,-0.7625505,-2.1179114,81.11133,502.2,31.612518,2827.6,8031.8,174.4517,-3.53565,340.5816,-10.718246,-63.741968
80369,-8.925978,-0.5189694,1.71858576,155.23794,-10.011505,-40.32,20.289626,-0.7006311,-2.8926418,81.01361,502.2,31.6050116,2827.6,8031.8,173.58088,-4.038665,337.32788,-10.839293,-63.747136
